,DATE DE CLASSEMENT,TYPOLOGIE ÉTABLISSEMENT,CLASSEMENT,CATÉGORIE,MENTION (villages de vacances),NOM COMMERCIAL,ADRESSE,CODE POSTAL,COMMUNE,SITE INTERNET,TYPE DE SÉJOUR,CAPACITÉ D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,NOMBRE D'EMPLACEMENTS,NOMBRE D'UNITES D'HABITATION (résidences de tourisme),NOMBRE DE LOGEMENTS (villages de vacances),classement prorogé
8823,03/10/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CONTINENTAL,3 Avenue Maréchal Sebastiani,20200,BASTIA,https://www.hotelcontinentalbastia.com/,0,74,34,0,0,0,non
8824,28/03/2019,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CONTINENTAL,93 place Drouet d'Erlon,51100,REIMS,0,0,112,52,0,0,0,non
8825,01/03/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CONTINENTAL VIERZON,104 bis avenue Edouard Vaillant,18100,VIERZON,0,0,86,37,0,0,0,non
8826,07/12/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CONVENTION MONTPARNASSE,41 rue Alain Chartier,75015,PARIS 15E ARRONDISSEMENT,0,0,74,37,0,0,0,non
8827,18/12/2019,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL COQ DE BRUYÈRE,193 rue Park City,73120,COURCHEVEL,http://coqdebruyere.com/,0,74,32,0,0,0,non
8828,22/03/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CORDELIA,11 rue de Greffulhe,75008,PARIS,0,0,60,30,0,0,0,non
8829,23/03/2021,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CORDOUAN THALAZUR ROYAN,6 allée des Rochers,17200,ROYAN,https://www.thalazur.fr/royan/hotel/,0,294,83,0,0,0,non
8830,14/01/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CORNICHE DU LIOUQUET,Corniche du Liouquet,13600,LA CIOTAT,0,0,30,15,0,0,0,non
8831,25/09/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CORONA,4 rue du calvaire,65100,LOURDES,0,0,127,65,0,0,0,non
8832,21/02/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CORONA RODIER,4 rue Rodier,75009,PARIS 9E ARRONDISSEMENT,https://www.hotelcoronaparis.com/,0,99,41,0,0,0,non
8833,27/07/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CORRIEU,carré de la quillane,66210,LA LLAGONNE,0,0,57,21,0,0,0,non
8834,22/12/2022,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL CORTIE,0,66300,THUIR,0,0,27,12,0,0,0,non
8835,10/11/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL COSITEL,29 rue Gérard Gaunelle,50200,COUTANCES,http://www.cositel.fr,0,123,55,0,0,0,non
8836,12/07/2022,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL COSMIQUES,37 Impasse des Rhododendrons,74400,0,https://www.cosmiqueschamonix.com,0,40,17,0,0,0,non
8837,02/08/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL COSMOPOLITAIN,1 rue Gambetta,64200,BIARRITZ,www.hotelcosmopolitain.com,0,50,25,0,0,0,non
8838,14/10/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL COSMOS,13 rue de metz,88140,CONTREXÉVILLE,https://www.hotelcontrexeville.com/,0,166,83,0,0,0,non
8839,31/08/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL COSMOTEL,17 boulevard de strasbourg,75010,PARIS,0,0,69,30,0,0,0,non
8840,08/06/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL COSTA ROSSA,Route de la Marine,20150,OTA,0,0,51,21,0,0,0,non
8841,22/04/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL COSTA SALINA,Quai Pascal Paoli,20137,0,https://www.hotelcostasalina.com/,0,135,63,0,0,0,non
8842,09/12/2022,HÔTEL DE TOURISME,5 étoiles,0,0,HÔTEL COSTES,0,75001,PARIS 1ER ARRONDISSEMENT,http://www.hotelcostes.com,0,191,99,0,0,0,non
8843,27/04/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL COTÉ RIVAGE,190 rue du passeur,24150,0,0,0,14,7,0,0,0,non
8844,13/04/2023,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL COTÉ SUD,3 allée du mistral,07130,0,0,0,48,23,0,0,0,non
8845,17/05/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL COULEURS DU SUD,5 Rue Jean Dollfus,06400,CANNES,0,0,16,7,0,0,0,non
8846,09/03/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL COUR DU CORBEAU MGALLERY BY SOFITEL,6/8 rue des Couples,67100,STRASBOURG,0,0,126,63,0,0,0,non
8847,18/06/2021,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL COURBET,33 avenue Amiral Courbet,06160,JUAN LES PINS,https://www.hotelcourbet.com/fr/,0,53,25,0,0,0,non
8848,03/05/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL COURCELLES ÉTOILE,184 Rue de Courcelles,75017,PARIS 17E ARRONDISSEMENT,0,0,72,40,0,0,0,non
8849,11/01/2023,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL COURCHEVEL OLYMPIC,rue des tovets,73120,COURCHEVEL,http://www.courchevelolympic.com/fr,0,63,27,0,0,0,non
8850,23/11/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL COURRIER SUD,55 chemin de ribaute,31130,0,hotelcourriersud.fr,0,97,57,0,0,0,non
8851,30/10/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL COURSEINE,18 Avenue Marceau,92400,COURBEVOIE,www.hotelcourseine.com,0,68,33,0,0,0,non
8852,27/02/2024,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL COURTYARD BY MARRIOTT GARE DE LYON,209/211 rue de Bercy,75012,PARIS,0,0,642,249,0,0,0,non
8853,08/02/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL COURTYARD BY MARRIOTT MONTPELLIER,105 place Georges Frêche,34000,MONTPELLIER,0,0,252,123,0,0,0,non
8854,07/03/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL COURTYARD BY MARRIOTT PARIS ARCUEIL,6 avenue du Président Salvador Allende,94110,ARCUEIL,0,0,340,170,0,0,0,non
8855,19/12/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL COURTYARD BY MARRIOTT PARIS LA DEFENSE WEST COLOMBES,91 boulevard Charles de Gaulle,92700,COLOMBES,0,0,300,150,0,0,0,non
8856,02/01/2023,HÔTEL DE TOURISME,4 étoiles,0,0,0,34 boulevard de la Libération,93200,0,0,0,300,150,0,0,0,non
8857,05/07/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL COURTYARD BY MARRIOTT TOULOUSE AIRPORT,4 bis rue Alain Fournier,31300,TOULOUSE,0,0,575,187,0,0,0,non
8858,15/03/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL COURTYARD PARIS CRÉTEIL,2 rue Daniel Costantini,94000,CRÉTEIL,0,0,224,112,0,0,0,non
8859,06/12/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL COUVENT DU FRANCISCAIN,18 Rue du faubourg de Pierre,67000,STRASBOURG,0,0,87,42,0,0,0,non
8860,27/07/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL COWOOL AVIGNON,2 Rue Marie de Medicis,84000,AVIGNON,https://www.cowool.co/,0,206,98,0,0,0,non
8861,28/09/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL COYPEL,142 boulevard de l'hôpital,75013,PARIS 13E ARRONDISSEMENT,0,0,83,44,0,0,0,non
8862,18/01/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CRAYON,25 rue du Bouloi,75001,PARIS,https://hotelcrayon.com/fr/,0,43,26,0,0,0,non
8863,26/04/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CRAYON ROUGE,42 rue Croix des Petits Champs,75001,PARIS 1ER ARRONDISSEMENT,https://hotelcrayonrouge.com/fr/,0,29,17,0,0,0,non
8864,21/12/2021,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CRIDEN TOURS,65 boulevard Heurteloup,37000,TOURS,0,0,81,33,0,0,0,non
8865,02/12/2022,HÔTEL DE TOURISME,5 étoiles,0,0,HÔTEL CRILLON LE BRAVE,Place de l'église,84410,0,www.crillonlebrave.com,0,70,34,0,0,0,non
8866,30/05/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CRISPOL,"3 rue des Guettes, Fontette",89450,0,https://crispol.fr/,0,28,12,0,0,0,non
8867,23/03/2020,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CRISTAL,91 rue Clémenceau,68920,WINTZENHEIM,http://hotelcristalcolmar.com/fr/bienvenue,0,19,9,0,0,0,non
8868,13/05/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CRISTAL,13/15 Rond Point Duboys d'Angers,06400,CANNES,0,0,128,64,0,0,0,non
8869,07/12/2018,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL CROCUS LE MEMORIAL,2 RUE DE LA FOLIE,14000,CAEN,0,0,104,52,0,0,0,oui
8870,26/04/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CROISETTE BEACH CANNES MGALLERY,13 rue du Canada,06400,CANNES,https://www.croisettebeach.fr/,0,222,94,0,0,0,non
8871,20/06/2023,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL CROIX BARAGNON,17 rue Croix Baragnon,31000,TOULOUSE,http://www.hotelcroixbaragnon.com/,0,30,14,0,0,0,non
8872,07/07/2022,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL CROIX BLANCHE,81 rue Joseph Vallot,74400,0,0,0,72,34,0,0,0,non
8873,16/02/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CROIX DES BRETONS,0,65100,LOURDES,http://www.hotelcroixdesbretons.com,0,336,170,0,0,0,non
8874,14/01/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CROWNE PLAZA CITÉ INTERNATIONALE,22 Quai Charles de Gaulle,69006,LYON 6E ARRONDISSEMENT,https://www.ihg.com/crowneplaza/hotels/fr/fr/lyon/lyscp/hoteldetail,0,312,156,0,0,0,non
8875,15/11/2022,HÔTEL DE TOURISME,4 étoiles,0,0,0,335 boulevard de Leeds,59777,LILLE,0,0,260,124,0,0,0,non
8876,11/12/2023,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CROWNE PLAZA MARSEILLE LE DOME,14 rue sainte adélaide,13004,MARSEILLE 4E ARRONDISSEMENT,https://www.ihg.com/crowneplaza/hotels/fr/fr/marseille/mrsdm/hoteldetail,0,288,138,0,0,0,non
8877,17/06/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CROWNE PLAZA MONTPELLIER CORUM,190 rue d'Argencourt,34000,MONTPELLIER,"https://www.ihg.com/crowneplaza/hotels/us/en/montpellier/mopda/hoteldetail?fromRedirect=true&qSrt=sBR&qSlH=mopda&setPMCookies=true&qSHBrC=CP&qDest=190%20Rue%20d%27%20Argencourt,%20Montpellier,%20FR&srb_u=1",0,288,144,0,0,0,non
8878,07/06/2021,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CROWNE PLAZA NICE GRAND ARÉNAS,2 rue Costes et Bellonte,06200,NICE,0,0,284,129,0,0,0,non
8879,09/05/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CROWNE PLAZA PARIS RÉPUBLIQUE,10 place de la République,75011,PARIS 11E ARRONDISSEMENT,"https://www.ihg.com/crowneplaza/hotels/fr/fr/paris/pardl/hoteldetail?fromRedirect=true&qSrt=sBR&qSlH=pardl&setPMCookies=true&qSHBrC=CP&qDest=10%20Place%20De%20La%20Republique,%20Paris,%20FR&srb_u=1",0,818,328,0,0,0,non
8880,21/12/2020,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CROWNE PLAZA TOULOUSE,7 Place du Capitole,31000,TOULOUSE,0,0,416,162,0,0,0,non
8881,30/09/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CRYCHAR,136 impasse de la Grange neuve,74260,LES GETS,http://www.crychar.com,0,49,16,0,0,0,non
8882,09/01/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CRYSTAL,86 place Douet'd'Erlon,51100,REIMS,0,0,64,30,0,0,0,non
8883,05/08/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CRYSTAL,0,75006,PARIS 6E ARRONDISSEMENT,https://hotelcrystalsaintgermainparis.com/fr/,0,54,26,0,0,0,non
8884,16/09/2022,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL CUU LONG,30 Route Départementale 817,31800,0,0,0,31,17,0,0,0,non
8885,20/12/2023,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL CYRNEA,18 Route du Cap,20200,0,http://www.hotelcyrnea.fr/,0,38,19,0,0,0,non
8886,02/04/2019,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL CYRNOS,rue de la République,20130,CARGESE,torraccia.com,0,18,9,0,0,0,non
8887,14/06/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CYRNÉA,avenue Christophe Colomb,20260,CALVI,0,0,95,41,0,0,0,non
8888,17/07/2023,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL CÉLESTE,32 rue Lamartine,31110,0,0,0,55,27,0,0,0,non
8889,10/10/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CÉLINE,Allée des Eucalyptus,20138,0,https://www.hotelcelinecorse.fr/,0,38,19,0,0,0,non
8890,30/07/2020,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL CÉSAR,17 avenue Feuchères,30900,NÎMES,0,0,79,33,0,0,0,non
8891,08/08/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CÉSARIO,Route de Calenzana,20260,CALVI,0,0,40,19,0,0,0,non
8892,17/02/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CÉZANNE,40 avenue Victor Hugo,13100,0,https://boutiquehotelcezanne.com/,0,117,55,0,0,0,non
8893,18/04/2023,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL CÔTE BASQUE,2 rue Maubec,64100,BAYONNE,0,0,90,40,0,0,0,non
8894,27/03/2023,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CÔTE BRUNE,6 rue Côtes Brunes,38860,0,0,0,42,18,0,0,0,non
8895,27/03/2019,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL CÔTE D'OPALE,19 rue d'Hérambault,62630,ÉTAPLES,0,0,49,23,0,0,0,non
8896,25/05/2021,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL CÔTE ET LAC,15 rue des Parterres,40600,BISCARROSSE,0,0,30,14,0,0,0,non
8897,10/12/2021,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CÔTE OUEST THALASSO & SPA,Lac de Tanchet,85100,0,0,0,225,97,0,0,0,non
8898,27/06/2022,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL CÔTÉ LOIRE,2 place de la Grève,41000,BLOIS,https://www.coteloire.com/,0,18,8,0,0,0,non
8899,21/07/2020,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CÔTÉ PATIO,31 Rue de Beaucaire,30000,NÎMES,0,0,39,17,0,0,0,non
8900,23/12/2021,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CÔTÉ PHARE,407 avenue de l'Océan,40170,0,http://hotelcotepharecontis.com/,0,12,6,0,0,0,non
8901,29/03/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CÔTÉ SABLE,37 boulevard de la Plage,33970,0,0,0,30,15,0,0,0,non
8902,11/07/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CÔTÉ SUD LÉMAN,6 Rue Pamphiot,74200,0,0,0,95,48,0,0,0,non
8903,04/02/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL CÔTÉ THALASSO BANYULS SUR MER,Avenue de la Côte Vermeille,66650,0,0,0,194,83,0,0,0,non
8904,17/12/2019,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL CÔTÉ THALASSO ÎLE DE RÉ,AVENUE D'ANTIOCHE,17590,0,0,0,212,106,0,0,0,non
8905,07/11/2019,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL D,15 rue du Fossé des Treize,67100,STRASBOURG,https://www.hoteld.fr/fr/,0,74,37,0,0,0,non
8906,09/08/2021,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL D'ALBION,Avenue de l'Oratoire,84390,SAULT,https://www.hoteldalbion.com/,0,25,11,0,0,0,non
8907,28/09/2022,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL D'ALSACE,16 rue vauban,67160,WISSEMBOURG,0,0,87,38,0,0,0,non
8908,24/03/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ALSACE,187 route de Lyon,67400,0,https://www.hotelalsace.com/,0,207,81,0,0,0,non
8909,23/03/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ALSACE,85 Boulevard de Strasbourg,75010,PARIS 10E ARRONDISSEMENT,0,0,80,34,0,0,0,non
8910,05/08/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'AMIENS,11 Rue des deux gares,75010,PARIS 10E ARRONDISSEMENT,https://www.hoteldamiens.com/,0,96,53,0,0,0,non
8911,17/08/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ANGLETERRE,18 route de luchon,65240,ARREAU,0,0,36,18,0,0,0,non
8912,03/02/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ANGLETERRE,29 boulevard raspail,84000,AVIGNON,http://hoteldangleterre.fr,0,81,40,0,0,0,non
8913,04/11/2019,HÔTEL DE TOURISME,1 étoile,0,0,HÔTEL D'ANGLETERRE,28 RUE ALBERT DE MUN,29680,ROSCOFF,0,0,65,28,0,0,0,non
8914,08/02/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ANGLETERRE,98 cours Carnot,13300,0,https://www.hotelangleterresalon.com/fr/index.html,0,56,26,0,0,0,non
8915,25/09/2023,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL D'ANGLETERRE,2 bis rue de Fontenay,78000,VERSAILLES,0,0,41,17,0,0,0,non
8916,09/04/2019,HÔTEL DE TOURISME,1 étoile,0,0,HÔTEL D'ANGLETERRE,35 avenue George V,76790,ÉTRETAT,0,0,32,14,0,0,0,non
8917,13/03/2024,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ANGLETERRE,9 Rue du Guichet,72120,0,0,0,26,11,0,0,0,non
8918,23/01/2019,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ANGLETERRE GRENOBLE HYPER CENTRE,5 place Victor Hugo,38000,GRENOBLE,0,0,124,62,0,0,0,oui
8919,13/09/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ANGLETERRE ROUEN CENTRE,21 quai du Havre,76000,ROUEN,0,0,77,37,0,0,0,non
8920,12/09/2023,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL D'ANJOU,47 rue Louis Rouquier,92300,0,0,0,99,47,0,0,0,non
8921,04/11/2019,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL D'ANJOU,1 Boulevard du Maréchal Foch,49100,ANGERS,http://www.hoteldanjou.fr/,0,105,53,0,0,0,non
8922,21/06/2019,HÔTEL DE TOURISME,1 étoile,0,0,HÔTEL D'ANNECY,13 avenue de la gare,65100,LOURDES,0,0,42,17,0,0,0,non
8923,16/09/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ARAGON,10 rue Baudin,34000,MONTPELLIER,0,0,22,12,0,0,0,non
8924,09/01/2023,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL D'ARGENSON,15 rue d'argenson,75008,PARIS 8E ARRONDISSEMENT,https://www.hotelargenson.com/fr/,0,72,29,0,0,0,non
8925,05/04/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ARGOUGES,0,14400,BAYEUX,0,0,66,28,0,0,0,non
8926,23/08/2021,HÔTEL DE TOURISME,5 étoiles,0,0,HÔTEL D'AUBUSSON,33 rue Dauphine,75006,PARIS 6E ARRONDISSEMENT,https://www.hoteldaubusson.com/fr/,0,116,50,0,0,0,non
8927,12/02/2024,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL D'AVALLON VAUBAN,53 rue de Paris,89200,AVALLON,http://www.avallonvaubanhotel.com,0,70,28,0,0,0,non
8928,16/10/2023,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL D'AZUR,64 rue Victor Hugo,69002,LYON,http://www.hotelazurlyon.com,0,80,33,0,0,0,non
8929,09/11/2021,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL D'EN FARGOU,Côte d'En Fargou,81370,0,0,0,22,11,0,0,0,non
8930,07/09/2021,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL D'ENTRAIGUES,4 place de l’Evêché,30700,UZÈS,0,0,47,19,0,0,0,non
8931,02/03/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ESPAGNE,9 cité Bergère,75009,PARIS 9E ARRONDISSEMENT,0,0,89,42,0,0,0,non
8932,21/10/2019,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ETIGNY,3 avenue Paul Bonnemaison,31110,0,0,0,125,61,0,0,0,non
8933,28/03/2023,HÔTEL DE TOURISME,5 étoiles,0,0,HÔTEL D'EUROPE,12 place Crillon,84000,AVIGNON,https://www.heurope.com/fr/,0,79,44,0,0,0,non
8934,21/10/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL D'HAUSSONVILLE,9 rue Monseigneur Trouillet,54000,NANCY,0,0,14,7,0,0,0,non
8935,30/04/2019,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ORBIGNY,47 boulevard de la République,17340,0,0,0,59,27,0,0,0,non
8936,10/10/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ORFEUIL,29 rue d'orfeuil,52400,0,0,0,56,28,0,0,0,non
8937,11/04/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL D'ORSAY,2 rue François Leroux,91400,ORSAY,0,0,107,53,0,0,0,non
8938,02/06/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL D'ORSAY,93 rue de Lille,75007,PARIS 7E ARRONDISSEMENT,0,0,87,42,0,0,0,non
8939,29/02/2024,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL D'ORSAY,8 boulevard Bonrepos,31000,TOULOUSE,0,0,80,40,0,0,0,non
8940,03/10/2022,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL D'OSSAU,place de la mairie,64440,LARUNS,0,0,27,11,0,0,0,non
8941,14/02/2022,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL D'OSTENDE,3 rue Alsace Lorraine,06000,NICE,0,0,73,43,0,0,0,non
8942,11/02/2019,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL D'WIN,20 rue du Temple,75004,PARIS,https://www.dwinhotel.com/,0,64,33,0,0,0,oui
8943,20/06/2019,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL DA VINCI,0,75006,PARIS,www.hoteldavinciparis.com,0,43,24,0,0,0,non
8944,25/10/2021,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL DADOU,10 rue Troyon,75017,PARIS 17E ARRONDISSEMENT,https://www.dadou.paris/fr/,0,62,31,0,0,0,non
8945,16/02/2023,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL DALI,place gérard Willaume,77600,0,0,0,324,94,0,0,0,non
8946,06/07/2023,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL DAME DES ARTS,4 rue Danton,75006,PARIS 6E ARRONDISSEMENT,http://www.damedesarts.com,0,220,109,0,0,0,non
8947,21/11/2022,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL DANEMARK,3 bis avenue des Baumettes,06000,NICE,0,0,18,9,0,0,0,non
8948,12/03/2021,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL DANEMARK,21 rue Vavin,75006,PARIS 6E ARRONDISSEMENT,https://www.hoteldanemark.com/fr/,0,30,15,0,0,0,non
8949,19/06/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL DANIELI AVIGNON CENTRE,17 rue de la république,84000,AVIGNON,0,0,68,30,0,0,0,non
8950,27/10/2022,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL DARCET,4 rue Darcet,75017,PARIS,https://www.hoteldarcetparis.com/en/,0,64,32,0,0,0,non
8951,25/01/2024,HÔTEL DE TOURISME,5 étoiles,0,0,HÔTEL DARIA I NOR,zone de l'éclose,38750,ALPE D'HUEZ,0,0,130,46,0,0,0,non
8952,03/01/2024,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL DAULY,28 rue de Prévieux,69500,BRON,0,0,45,22,0,0,0,non
8953,03/10/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL DAUMESNIL VINCENNES,50 Avenue de Paris,94300,VINCENNES,0,0,97,43,0,0,0,non
8954,07/03/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL DAUNOU OPÉRA,6 rue Daunou,75002,PARIS 2E ARRONDISSEMENT,0,0,100,50,0,0,0,non
8955,14/01/2022,HÔTEL DE TOURISME,3 étoiles,0,0,0,36 rue Dauphine,75006,PARIS 6E ARRONDISSEMENT,0,0,62,30,0,0,0,non
8956,15/03/2022,HÔTEL DE TOURISME,2 étoiles,0,0,HÔTEL DAVAL,21 rue Daval,75011,PARIS 11E ARRONDISSEMENT,http://hoteldaval.com/fr/index.html,0,51,23,0,0,0,non
8957,25/08/2020,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL DAVIA,Col de Fogata,20256,CORBARA,0,0,32,16,0,0,0,non
8958,26/07/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL DE  PARIS,16 rue de la Platière,69001,LYON 1ER ARRONDISSEMENT,0,0,59,30,0,0,0,non
8959,28/03/2022,HÔTEL DE TOURISME,4 étoiles,0,0,HÔTEL DE BANVILLE,166 boulevard Berthier,75017,PARIS 17E ARRONDISSEMENT,https://www.hotelbanville.fr/fr/,0,79,38,0,0,0,non
8960,28/03/2022,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL DE BASTARD,Rue Lagrange,32700,LECTOURE,0,0,59,26,0,0,0,non
8961,28/07/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL DE BELFORT,20 rue de belfort,75011,PARIS 11E ARRONDISSEMENT,https://www.hoteldebelfort.com/,0,72,31,0,0,0,non
8962,27/07/2023,HÔTEL DE TOURISME,3 étoiles,0,0,HÔTEL DE BELLEVUE,67 rue Philippe de Girard,75018,PARIS,https://www.hoteldebellevue.fr/,0,66,36,0,0,0,non
